scaffold,start,end,mid,sites,sitesUsed,D,fd,fdM
chr6,6460001,6480000,6468253,10230,96,0.0641,0.0488,0.036
chr6,6480001,6500000,6499475,614,2,nan,nan,nan
chr6,6500001,6520000,6510612,16798,146,0.1235,0.1744,0.1307
chr6,6520001,6540000,6529689,17903,93,0.1191,0.1916,0.1082
chr6,6540001,6560000,6548483,16078,97,-0.3397,nan,-0.3047
chr6,6560001,6580000,6570437,14494,96,0.4128,0.4349,0.3164
chr6,6580001,6600000,6593400,13135,84,-0.2544,nan,-0.1517
chr6,6600001,6620000,6609769,18281,117,0.1178,0.233,0.135
chr6,6620001,6640000,6629891,19302,132,0.0537,0.0521,0.0317
chr6,6640001,6660000,6650132,18848,138,0.0009,0.0014,0.0006
chr6,6660001,6680000,6670185,17370,139,0.2413,0.2781,0.1983
chr6,6680001,6700000,6691727,13272,86,0.1103,0.1618,0.1002
chr6,6700001,6720000,6709856,18345,81,-0.0128,nan,-0.0074
chr6,6720001,6740000,6730102,18757,93,0.1568,0.2048,0.1266
chr6,6740001,6760000,6750359,18894,120,0.4138,0.4241,0.3227
chr6,6760001,6780000,6769926,18994,77,0.1011,0.1014,0.0506
chr6,6780001,6800000,6790148,17394,116,-0.1423,nan,-0.0758
chr6,6800001,6820000,6810099,19143,109,-0.4054,nan,-0.2975
chr6,6820001,6840000,6829986,17094,66,0.7015,0.589,0.4597
chr6,6840001,6860000,6849799,18171,58,0.6865,0.5526,0.4303
chr6,6860001,6880000,6870021,16655,58,0.0815,0.1307,0.0565
chr6,6880001,6900000,6890724,17969,99,0.2187,0.3387,0.2254
chr6,6900001,6920000,6909999,19579,57,0.1031,0.2088,0.0974
chr6,6920001,6940000,6929938,19631,80,-0.0906,nan,-0.0676
chr6,6940001,6960000,6949218,17948,58,0.4374,0.5643,0.2439
chr6,6960001,6980000,6970670,17537,53,0.1779,0.1788,0.07
chr6,6980001,7000000,6989942,18961,126,-0.2826,nan,-0.1263
chr6,7000001,7020000,7009883,19166,92,-0.1607,nan,-0.0761
chr6,7020001,7040000,7029990,19449,72,0.1321,0.5502,0.0581
chr6,7040001,7060000,7049949,19623,94,-0.0637,nan,-0.0306
chr6,7060001,7080000,7069860,19212,95,-0.4782,nan,-0.2473
chr6,7080001,7100000,7090046,18504,119,0.0528,0.1044,0.0295
chr6,7100001,7120000,7110234,19100,113,0.3061,0.4362,0.334
chr6,7120001,7140000,7129811,18129,93,-0.1996,nan,-0.1177
chr6,7140001,7160000,7150270,18968,122,0.1895,0.2239,0.1525
chr6,7160001,7180000,7168672,15620,90,-0.0319,nan,-0.029
chr6,7180001,7200000,7190722,16867,75,-0.0643,nan,-0.0522
chr6,7200001,7220000,7210013,18524,113,0.2578,0.3106,0.2221
chr6,7220001,7240000,7229928,19251,75,0.1485,0.2016,0.1272
chr6,7240001,7260000,7249122,16013,118,0.2273,0.3366,0.1046
chr6,7260001,7280000,7269637,15005,76,0.2805,0.2981,0.185
chr6,7280001,7300000,7290016,19759,108,-0.0934,nan,-0.0701
chr6,7300001,7320000,7310306,18469,125,-0.2633,nan,-0.1858
chr6,7320001,7340000,7329675,18580,81,-0.4305,nan,-0.3334
chr6,7340001,7360000,7350578,17900,68,-0.2761,nan,-0.1437
chr6,7360001,7380000,7370256,18569,60,0.2142,0.2631,0.167
chr6,7380001,7400000,7389875,19271,124,-0.0694,nan,-0.0493
chr6,7400001,7420000,7410334,16152,52,-0.0112,nan,-0.0099
chr6,7420001,7440000,7429969,19669,75,0.1197,0.1648,0.099
chr6,7440001,7460000,7449923,19647,93,-0.0996,nan,-0.0921
chr6,7460001,7480000,7470117,18792,54,-0.0591,nan,-0.0549
chr6,7480001,7500000,7489940,19548,111,-0.0135,nan,-0.0143
chr6,7500001,7520000,7509739,16953,81,0.0362,0.0522,0.032
chr6,7520001,7540000,7530459,18236,54,0.1536,0.3398,0.1141
chr6,7540001,7560000,7550103,19190,79,-0.0205,nan,-0.0151
chr6,7560001,7580000,7570110,18339,61,0.0996,0.2757,0.0767
chr6,7580001,7600000,7590087,15536,61,0.0345,0.0414,0.0188
chr6,7600001,7620000,7610204,17854,75,-0.0787,nan,-0.0474
chr6,7620001,7640000,7629417,17890,62,-0.2251,nan,-0.1566
chr6,7640001,7660000,7647876,10748,52,-0.4189,nan,-0.2283
chr6,7660001,7680000,7670825,15796,70,-0.2212,nan,-0.1137
chr6,7680001,7700000,7689757,18746,100,0.2944,0.2825,0.2368
chr6,7700001,7720000,7709969,19308,102,0.1783,0.2692,0.1504
chr6,7720001,7740000,7729922,18976,114,0.0784,0.1351,0.0783
chr6,7740001,7760000,7749791,14438,76,0.3371,0.4714,0.3272
chr6,7760001,7780000,7770567,18193,108,0.207,0.2859,0.1991
chr6,7780001,7800000,7789732,18256,87,0.0477,0.1112,0.0495
chr6,7800001,7820000,7810078,19421,104,0.3086,0.303,0.2091
chr6,7820001,7840000,7829960,19409,109,0.117,0.1685,0.0973
chr6,7840001,7860000,7849235,18311,50,-0.2706,nan,-0.0941
chr6,7860001,7880000,7871226,16265,25,-0.039,nan,-0.0328
chr6,7880001,7900000,7890092,19038,66,-0.023,nan,-0.0139
chr6,7900001,7920000,7912055,14655,52,-0.4029,nan,-0.3251
chr6,7920001,7940000,7930083,16398,49,-0.4823,nan,-0.4179
chr6,7940001,7960000,7949996,18555,108,0.2582,0.189,0.1466
chr6,7960001,7980000,7970013,18869,173,0.2482,0.2407,0.1897
chr6,7980001,8000000,7990488,17048,93,0.0538,0.1383,0.0639
chr6,8000001,8020000,8005675,9647,66,0.0481,0.116,0.0593
chr6,8020001,8040000,8032210,15389,70,0.0615,0.2723,0.0449
chr6,8040001,8060000,8050072,19502,123,0.0566,0.1221,0.0672
chr6,8060001,8080000,8070116,15609,113,0.2292,0.3795,0.2144
chr6,8080001,8100000,8090511,17748,138,-0.3631,nan,-0.3601
chr6,8100001,8120000,8109875,19435,120,0.3592,0.2923,0.2502
chr6,8120001,8140000,8127781,5295,26,-0.5132,nan,-0.5309
chr6,8140001,8160000,8151161,14070,67,-0.2297,nan,-0.1642
chr6,8160001,8180000,8169566,16788,86,0.4227,0.5408,0.3655
chr6,8180001,8200000,8190491,18406,132,0.0759,0.1448,0.0912
chr6,8200001,8220000,8207009,10971,105,-0.1059,nan,-0.1648
chr6,8220001,8240000,8230210,19335,119,-0.1134,nan,-0.1168
chr6,8240001,8260000,8250068,19649,93,0.3101,0.2852,0.2373
chr6,8260001,8280000,8270126,19144,168,-0.3768,nan,-0.3833
chr6,8280001,8300000,8290015,19602,117,-0.2322,nan,-0.1567
chr6,8300001,8320000,8309381,18466,83,0.1022,0.0915,0.0695
chr6,8320001,8340000,8330004,19871,70,0.2428,0.2539,0.2192
chr6,8340001,8360000,8350302,17055,95,-0.0419,nan,-0.0274
chr6,8360001,8380000,8369809,19264,95,-0.1263,nan,-0.1398
chr6,8380001,8400000,8390015,19758,76,-0.2822,nan,-0.2877
chr6,8400001,8420000,8409964,19627,79,0.2309,0.3462,0.2564
chr6,8420001,8440000,8430073,19485,99,0.4951,0.4501,0.3518
chr6,8440001,8460000,8449970,19518,96,0.0152,0.025,0.0143
chr6,8460001,8480000,8470047,19008,81,-0.1185,nan,-0.164
chr6,8480001,8500000,8489940,19051,72,-0.0657,nan,-0.0814
chr6,8500001,8520000,8509849,19233,70,-0.2818,nan,-0.2338
chr6,8520001,8540000,8529988,19107,76,-0.1207,nan,-0.06
chr6,8540001,8560000,8549993,19755,78,0.2601,0.2939,0.2254
chr6,8560001,8580000,8570270,18253,66,0.4948,0.4381,0.319
chr6,8580001,8600000,8589991,18224,72,0.0571,0.0695,0.0501
chr6,8600001,8620000,8609966,19716,55,-0.0867,nan,-0.0907
chr6,8620001,8640000,8630087,19418,67,0.3125,0.4349,0.3107
chr6,8640001,8660000,8649996,19840,81,0.3049,0.6098,0.3202
chr6,8660001,8680000,8669926,19207,89,-0.2493,nan,-0.1874
chr6,8680001,8700000,8690055,19605,46,-0.5257,nan,-0.3006
chr6,8700001,8720000,8710593,18509,88,-0.0972,nan,-0.0715
chr6,8720001,8740000,8726758,11213,35,-0.1555,nan,-0.2049
chr6,8740001,8760000,8749885,18620,80,0.0129,0.0181,0.0111
chr6,8760001,8780000,8770214,17562,73,0.6131,0.5068,0.4168
chr6,8780001,8800000,8790170,16442,71,0.0951,0.1774,0.1272
chr6,8800001,8820000,8810246,17690,85,0.1354,0.165,0.1266
chr6,8820001,8840000,8830054,19513,92,-0.1361,nan,-0.1176
chr6,8840001,8860000,8850554,16415,68,0.0987,0.1295,0.0956
chr6,8860001,8880000,8870206,17568,58,-0.1242,nan,-0.0638
chr6,8880001,8900000,8889616,17837,48,0.4529,0.6861,0.2568
chr6,8900001,8920000,8909931,19429,75,0.7901,0.7179,0.4395
chr6,8920001,8940000,8930091,18467,60,-0.1587,nan,-0.0981
chr6,8940001,8960000,8950046,19688,84,0.515,0.6949,0.4139
chr6,8960001,8980000,8969111,12870,39,0.2144,0.2405,0.1073
chr6,8980001,9000000,8989995,19666,57,-0.1893,nan,-0.1126
chr6,9000001,9020000,9008841,12471,26,1.0,0.1095,0.1043
chr6,9020001,9040000,9030045,19466,36,0.3512,0.4996,0.1469
chr6,9040001,9060000,9049877,17859,29,0.5836,0.3968,0.1904
chr6,9060001,9080000,9070004,19537,33,-0.0212,nan,-0.0147
chr6,9080001,9100000,9089601,17840,24,-0.3478,nan,-0.0758
chr6,9100001,9120000,9110263,19188,84,-0.1227,nan,-0.123
chr6,9120001,9140000,9130044,19675,73,-0.1377,nan,-0.0972
chr6,9140001,9160000,9148523,16958,37,0.5303,0.2838,0.254
chr6,9160001,9180000,9170208,19157,44,0.8442,0.4062,0.3977
chr6,9180001,9200000,9190771,17111,30,0.4162,0.5335,0.2883
chr6,9200001,9220000,9209982,19385,85,0.3191,0.4077,0.2952
chr6,9220001,9240000,9229873,19353,74,-0.1631,nan,-0.1027
chr6,9240001,9260000,9249970,17652,63,0.2611,0.2871,0.1628
chr6,9260001,9280000,9270077,18472,51,0.2417,0.1491,0.115
chr6,9280001,9300000,9290044,18236,56,0.0784,0.0998,0.0662
chr6,9300001,9320000,9309885,18936,37,0.3943,0.2308,0.2015
chr6,9320001,9340000,9329942,17011,62,-0.2919,nan,-0.1852
chr6,9340001,9360000,9350059,19041,97,-0.3493,nan,-0.2078
chr6,9360001,9380000,9367646,11333,77,-0.3443,nan,-0.207
chr6,9380001,9400000,9393247,12669,28,0.1456,0.2061,0.0891
chr6,9400001,9420000,9410044,18913,85,0.3531,0.2621,0.1071
chr6,9420001,9440000,9429340,14716,54,-0.1802,nan,-0.0775
chr6,9440001,9460000,9450376,15823,63,-0.4087,nan,-0.2638
chr6,9460001,9480000,9468825,15732,96,-0.4372,nan,-0.1228
chr6,9480001,9500000,9490220,16637,66,0.213,0.3418,0.1215
chr6,9500001,9520000,9510579,14953,98,0.1602,0.2207,0.0985
chr6,9520001,9540000,9530201,16250,65,0.1725,1.4815,0.0522
chr6,9540001,9560000,9549900,19466,83,0.1308,0.2124,0.1115
chr6,9560001,9580000,9570041,19703,69,-0.1943,nan,-0.1822
chr6,9580001,9600000,9590214,18580,76,-0.2655,nan,-0.2648
chr6,9600001,9620000,9607192,9602,52,0.0249,0.0652,0.0457
chr6,9620001,9640000,9628810,5399,39,-0.1406,nan,-0.1497
chr6,9640001,9660000,9657514,4534,38,-0.8619,nan,-0.4995
chr6,9660001,9680000,9669980,16618,163,-0.376,nan,-0.1593
chr6,9680001,9700000,9681191,383,6,nan,nan,nan
chr6,9700001,9720000,9715727,8059,51,-0.0556,nan,-0.0507
chr6,9720001,9740000,9730108,18324,87,0.2767,0.2932,0.2381
chr6,9740001,9760000,9750020,19756,52,0.1864,0.1768,0.1146
chr6,9760001,9780000,9767534,14621,44,0.1356,0.1822,0.1326
chr6,9780001,9800000,9789818,13200,24,-0.1077,nan,-0.0748
chr6,9800001,9820000,9808910,17070,112,-0.4069,nan,-0.3562
chr6,9820001,9840000,9829982,19378,94,0.0647,0.1341,0.0739
chr6,9840001,9860000,9848058,6705,51,-0.0034,nan,-0.0036
chr6,9860001,9880000,9870176,18209,143,-0.1033,nan,-0.1239
chr6,9880001,9900000,9889926,18076,99,0.1368,0.1731,0.105
chr6,9900001,9920000,9910420,18365,68,0.2044,0.1807,0.1244
chr6,9920001,9940000,9930028,19217,77,0.0351,0.0469,0.0228
chr6,9940001,9960000,9944641,8018,44,0.0143,0.0242,0.0171
chr6,9960001,9980000,9968777,15455,95,0.3919,0.6123,0.4116
chr6,9980001,10000000,9982371,1445,1,nan,nan,nan
chr6,10000001,10020000,10017463,583,2,nan,nan,nan
chr6,10020001,10040000,10030432,18728,45,-0.3619,nan,-0.0383
chr6,10040001,10060000,10049977,19296,66,-0.364,nan,-0.1085
chr6,10060001,10080000,10069411,18418,65,0.0558,0.2191,0.0215
chr6,10080001,10100000,10089962,17023,38,0.1523,0.1965,0.05
chr6,10100001,10120000,10109830,17846,86,0.089,0.2076,0.0642
chr6,10120001,10140000,10130401,16578,110,0.1411,0.2988,0.114
chr6,10140001,10160000,10143900,6993,27,-0.6271,nan,-0.3936
chr6,10160001,10180000,10171274,15165,64,0.1381,0.5829,0.0678
chr6,10180001,10200000,10184624,8032,27,0.3611,0.5229,0.14
chr6,10200001,10220000,10210439,16739,59,0.1816,0.1918,0.1552
chr6,10220001,10240000,10229252,13617,43,-0.2222,nan,-0.2975
chr6,10240001,10260000,10253328,10958,62,0.178,0.3448,0.2691
chr6,10260001,10280000,10270682,17736,102,-0.374,nan,-0.2963
chr6,10280001,10300000,10289968,19601,127,0.4096,0.4182,0.2637
chr6,10300001,10320000,10310055,19215,126,-0.2143,nan,-0.188
chr6,10320001,10340000,10330008,18121,127,0.077,0.0989,0.058
chr6,10340001,10360000,10350172,19464,99,0.0496,0.1032,0.0292
chr6,10360001,10380000,10369351,18427,93,0.3255,0.5214,0.2907
chr6,10380001,10400000,10389550,18221,106,-0.3667,nan,-0.3475
chr6,10400001,10420000,10409294,17858,107,-0.1183,nan,-0.0951
chr6,10420001,10440000,10430018,19773,112,0.191,0.235,0.124
chr6,10440001,10460000,10449973,19184,124,0.0662,0.1346,0.07
chr6,10460001,10480000,10469324,15296,76,-0.2755,nan,-0.247
chr6,10480001,10500000,10490313,16528,130,-0.0133,nan,-0.0124
chr6,10500001,10520000,10509970,19548,162,-0.1252,nan,-0.1316
chr6,10520001,10540000,10528706,17171,137,-0.0942,nan,-0.094
chr6,10540001,10560000,10550024,19255,31,-0.0061,nan,-0.0032
chr6,10560001,10580000,10569964,19477,49,-0.0571,nan,-0.0302
chr6,10580001,10600000,10590475,18855,71,0.3117,0.2459,0.1404
chr6,10600001,10620000,10609972,19718,57,0.1654,0.2258,0.1691
chr6,10620001,10640000,10630083,19464,55,0.3012,0.3367,0.2595
chr6,10640001,10660000,10649946,19579,41,0.2892,0.4706,0.3266
chr6,10660001,10680000,10670322,18855,50,-0.0282,nan,-0.0245
chr6,10680001,10700000,10690135,19380,102,0.1061,0.1439,0.0878
chr6,10700001,10720000,10710014,19006,79,-0.0194,nan,-0.0175
chr6,10720001,10740000,10729906,19441,193,0.0506,0.0845,0.0505
chr6,10740001,10760000,10750247,18659,99,-0.0685,nan,-0.0678
chr6,10760001,10780000,10770641,17773,76,-0.3564,nan,-0.2655
chr6,10780001,10800000,10790222,17658,81,-0.1481,nan,-0.084
chr6,10800001,10820000,10809990,19850,86,0.2461,0.2922,0.203
chr6,10820001,10840000,10829512,17928,52,0.0506,0.0484,0.0277
chr6,10840001,10860000,10851196,16932,59,-0.0445,nan,-0.0399
chr6,10860001,10880000,10870118,17758,121,-0.0689,nan,-0.077
chr6,10880001,10900000,10889896,19359,80,0.0828,0.2126,0.0942
chr6,10900001,10920000,10910269,18838,124,-0.0399,nan,-0.0312
chr6,10920001,10940000,10929984,19616,66,0.2649,0.4353,0.2773
chr6,10940001,10960000,10950072,17326,81,0.0538,0.0774,0.0432
chr6,10960001,10980000,10970474,18665,72,-0.0198,nan,-0.0115
chr6,10980001,11000000,10989638,18546,81,-0.1534,nan,-0.1759
chr6,11000001,11020000,11009821,18402,100,0.6218,0.6754,0.6129
chr6,11020001,11040000,11030075,18662,132,-0.1631,nan,-0.0974
chr6,11040001,11060000,11050217,18993,150,-0.0149,nan,-0.0162
chr6,11060001,11080000,11071341,14772,87,-0.1819,nan,-0.1104
chr6,11080001,11100000,11090040,18685,86,0.0612,0.0705,0.0417
chr6,11100001,11120000,11110182,16663,90,-0.0778,nan,-0.0835
chr6,11120001,11140000,11129981,19719,77,0.1212,0.1242,0.074
chr6,11140001,11160000,11149550,18513,140,-0.0708,nan,-0.0779
chr6,11160001,11180000,11169473,17006,98,0.0092,0.0123,0.0083
chr6,11180001,11200000,11190034,19321,70,-0.0642,nan,-0.0615
chr6,11200001,11220000,11209992,19434,73,0.0499,0.0732,0.0384
chr6,11220001,11240000,11229852,17876,110,-0.6178,nan,-0.4694
chr6,11240001,11260000,11250024,19170,87,0.1817,0.2813,0.0634
chr6,11260001,11280000,11270031,19140,118,0.1054,0.149,0.0922
chr6,11280001,11300000,11289976,19498,92,0.0621,0.0937,0.0433
chr6,11300001,11320000,11310370,18766,97,-0.3092,nan,-0.266
chr6,11320001,11340000,11330136,18591,90,-0.057,nan,-0.0364
chr6,11340001,11360000,11349986,19102,93,0.1629,0.2132,0.1382
chr6,11360001,11380000,11369965,18641,97,0.2587,0.2201,0.1696
chr6,11380001,11400000,11390827,17671,103,0.1906,0.2367,0.1412
chr6,11400001,11420000,11410003,19794,113,-0.0762,nan,-0.0928
chr6,11420001,11440000,11429994,19811,113,0.0938,0.1993,0.0816
chr6,11440001,11460000,11449794,19156,111,-0.0531,nan,-0.069
chr6,11460001,11480000,11470029,19460,140,0.056,0.117,0.0588
chr6,11480001,11500000,11489789,19039,153,0.0487,0.0942,0.0475
chr6,11500001,11520000,11509991,19575,114,-0.019,nan,-0.0095
chr6,11520001,11540000,11528363,14282,92,0.0075,0.0121,0.0062
chr6,11540001,11560000,11549162,17355,72,-0.3633,nan,-0.3364
chr6,11560001,11580000,11569978,19095,61,0.0355,0.0288,0.0196
chr6,11580001,11600000,11589997,19633,91,0.2315,0.2722,0.1895
chr6,11600001,11620000,11610760,17779,92,0.2133,0.3333,0.1702
chr6,11620001,11640000,11629952,19246,77,0.0116,0.016,0.0082
chr6,11640001,11660000,11649516,17596,80,0.1299,0.1106,0.0531
chr6,11660001,11680000,11669931,19042,76,0.0567,0.0884,0.0481
chr6,11680001,11700000,11689975,19592,108,0.1521,0.1958,0.1539
chr6,11700001,11720000,11710045,18872,91,-0.0418,nan,-0.0438
chr6,11720001,11740000,11727666,9142,33,-0.0007,nan,-0.0007
chr6,11740001,11760000,11752164,14928,62,-0.0722,nan,-0.0476
chr6,11760001,11780000,11767593,14428,75,-0.5351,nan,-0.3643
chr6,11780001,11800000,11794553,10330,57,0.7241,0.1481,0.1368
chr6,11800001,11820000,11809530,16265,53,0.0382,0.059,0.0399
chr6,11820001,11840000,11830578,15660,43,0.037,0.0426,0.0294
chr6,11840001,11860000,11850026,19549,98,-0.0163,nan,-0.0171
chr6,11860001,11880000,11870031,19549,54,-0.0444,nan,-0.0261
chr6,11880001,11900000,11889834,18779,65,-0.2577,nan,-0.1421
chr6,11900001,11920000,11908718,14219,48,-0.0605,nan,-0.0409
chr6,11920001,11940000,11930153,19473,88,-0.2237,nan,-0.1529
chr6,11940001,11960000,11950074,19323,55,-0.4061,nan,-0.1974
chr6,11960001,11980000,11969976,19723,144,-0.106,nan,-0.0812
chr6,11980001,12000000,11989676,19001,111,-0.0222,nan,-0.017
chr6,12000001,12020000,12010395,17593,103,-0.2747,nan,-0.1673
chr6,12020001,12040000,12031428,16618,130,0.395,0.3242,0.2638
chr6,12040001,12060000,12049632,18845,72,0.1642,0.367,0.1166
chr6,12060001,12080000,12069753,19213,122,-0.1835,nan,-0.1692
chr6,12080001,12100000,12089994,19374,60,-0.1544,nan,-0.1662
chr6,12100001,12120000,12110319,16923,40,0.1301,0.1047,0.0663
chr6,12120001,12140000,12130026,18986,56,0.2901,0.1177,0.0881
chr6,12140001,12160000,12150341,18244,75,0.3122,0.3572,0.2728
chr6,12160001,12180000,12169870,19375,52,0.0718,0.0947,0.0707
chr6,12180001,12200000,12190065,19432,45,0.0919,0.0753,0.0528
chr6,12200001,12220000,12210026,19783,71,-0.2698,nan,-0.2585
chr6,12220001,12240000,12229989,19767,102,0.0162,0.031,0.0127
chr6,12240001,12260000,12249642,18609,119,0.2216,0.331,0.1597
chr6,12260001,12280000,12260032,61,0,nan,nan,nan
chr6,12280001,12300000,12290740,3924,18,0.4996,0.5203,0.4026
chr6,12300001,12320000,nan,0,nan,nan,nan,nan
chr6,12320001,12340000,nan,0,nan,nan,nan,nan
chr6,12340001,12360000,nan,0,nan,nan,nan,nan
chr6,12360001,12380000,nan,0,nan,nan,nan,nan
chr6,12380001,12400000,nan,0,nan,nan,nan,nan
chr6,12400001,12420000,nan,0,nan,nan,nan,nan
chr6,12420001,12440000,nan,0,nan,nan,nan,nan
chr6,12440001,12460000,nan,0,nan,nan,nan,nan
chr6,12460001,12480000,nan,0,nan,nan,nan,nan
chr6,12480001,12500000,nan,0,nan,nan,nan,nan
chr6,12500001,12520000,nan,0,nan,nan,nan,nan
chr6,12520001,12540000,nan,0,nan,nan,nan,nan
chr6,12540001,12560000,nan,0,nan,nan,nan,nan
chr6,12560001,12580000,nan,0,nan,nan,nan,nan
chr6,12580001,12600000,nan,0,nan,nan,nan,nan
chr6,12600001,12620000,nan,0,nan,nan,nan,nan
chr6,12620001,12640000,nan,0,nan,nan,nan,nan
chr6,12640001,12660000,nan,0,nan,nan,nan,nan
chr6,12660001,12680000,nan,0,nan,nan,nan,nan
chr6,12680001,12700000,nan,0,nan,nan,nan,nan
chr6,12700001,12720000,nan,0,nan,nan,nan,nan
chr6,12720001,12740000,12738057,2225,2,nan,nan,nan
chr6,12740001,12760000,12743665,5365,15,0.37,0.6865,0.4935
chr6,12760001,12780000,12777167,5283,22,-0.1678,nan,-0.1951
chr6,12780001,12800000,12790047,19557,88,0.2316,0.2279,0.1491
chr6,12800001,12820000,12809087,17190,80,0.1524,0.3018,0.1263
chr6,12820001,12840000,12829524,18397,58,0.1326,0.2211,0.0603
chr6,12840001,12860000,12850079,15614,54,0.4243,0.2649,0.2329
chr6,12860001,12880000,12870169,19530,43,0.4551,0.3188,0.2943
chr6,12880001,12900000,12890194,19336,43,-0.0223,nan,-0.0204
chr6,12900001,12920000,12910111,19393,105,-0.0912,nan,-0.0542
chr6,12920001,12940000,12929997,19672,70,-0.0204,nan,-0.0136
chr6,12940001,12960000,12949967,19332,69,-0.2758,nan,-0.1595
chr6,12960001,12980000,12968629,15711,50,-0.3966,nan,-0.2324
chr6,12980001,13000000,12989909,19462,65,-0.016,nan,-0.0117
chr6,13000001,13020000,13009884,19462,41,0.028,0.0386,0.0181
chr6,13020001,13040000,13030012,19430,105,-0.2225,nan,-0.2247
chr6,13040001,13060000,13049664,16899,65,0.2471,0.2872,0.1901
chr6,13060001,13080000,13069893,19159,89,-0.1769,nan,-0.1258
chr6,13080001,13100000,13090561,18330,75,0.1222,0.1752,0.1147
chr6,13100001,13120000,13110628,17659,132,0.0079,0.0141,0.008
chr6,13120001,13140000,13129770,19213,96,-0.082,nan,-0.057
chr6,13140001,13160000,13149997,19805,73,0.0573,0.09,0.0563
chr6,13160001,13180000,13169239,17508,61,-0.0431,nan,-0.0327
chr6,13180001,13200000,13189871,18706,181,-0.0767,nan,-0.0849
chr6,13200001,13220000,13209942,19646,92,-0.1398,nan,-0.1302
chr6,13220001,13240000,13229600,17983,69,-0.0353,nan,-0.0256
chr6,13240001,13260000,13249800,19315,116,0.1038,0.2184,0.1127
chr6,13260001,13280000,13270848,14421,107,0.023,0.062,0.0417
chr6,13280001,13300000,13290283,16589,59,-0.0922,nan,-0.0478
chr6,13300001,13320000,13310523,18117,92,-0.4352,nan,-0.4594
chr6,13320001,13340000,13329909,19520,88,-0.1186,nan,-0.0886
chr6,13340001,13360000,13349629,18849,92,0.5263,0.4565,0.3526
chr6,13360001,13380000,13369987,19706,75,0.2794,0.4029,0.2948
chr6,13380001,13400000,13390351,18115,64,-0.2373,nan,-0.2003
chr6,13400001,13420000,13410044,19759,78,0.2439,0.1999,0.1698
chr6,13420001,13440000,13430054,19541,97,-0.2446,nan,-0.1607
chr6,13440001,13460000,13450005,19165,86,0.1599,0.1641,0.1043
chr6,13460001,13480000,13470005,19890,80,0.0841,0.2042,0.0723
chr6,13480001,13500000,13489839,18763,120,0.1676,0.2016,0.137
chr6,13500001,13520000,13509989,19664,99,0.5533,0.4585,0.3774
chr6,13520001,13540000,13530123,18978,81,0.0535,0.0774,0.0382
chr6,13540001,13560000,13550006,18556,103,-0.0911,nan,-0.0898
chr6,13560001,13580000,13570205,17236,86,-0.2916,nan,-0.2649
chr6,13580001,13600000,13590092,19630,87,-0.0474,nan,-0.0455
chr6,13600001,13620000,13609987,19843,97,0.1424,0.1381,0.0939
chr6,13620001,13640000,13630138,18940,74,-0.1601,nan,-0.1215
chr6,13640001,13660000,13650007,19629,115,0.0534,0.0844,0.046
chr6,13660001,13680000,13669986,19804,82,0.0384,0.0637,0.0391
chr6,13680001,13700000,13689965,19665,140,-0.0771,nan,-0.0687
chr6,13700001,13720000,13709993,19309,79,-0.1217,nan,-0.0999
chr6,13720001,13740000,13730206,19006,54,0.384,0.2087,0.1798
chr6,13740001,13760000,13749902,19060,60,-0.2024,nan,-0.172
chr6,13760001,13780000,13770190,18659,66,0.176,0.1145,0.0714
chr6,13780001,13800000,13790370,14735,59,0.3064,0.4002,0.1639
chr6,13800001,13820000,13809861,18563,62,-0.0646,nan,-0.0498
chr6,13820001,13840000,13830193,18657,68,0.2899,0.2388,0.1813
chr6,13840001,13860000,13850092,17335,99,0.1096,0.0962,0.063
chr6,13860001,13880000,13869917,19649,94,0.1215,0.0601,0.0378
chr6,13880001,13900000,13889809,18335,93,0.3021,0.4298,0.2576
chr6,13900001,13920000,13909499,16930,89,0.4118,0.3902,0.303
chr6,13920001,13940000,13930082,19742,123,-0.1437,nan,-0.141
chr6,13940001,13960000,13949572,18392,90,-0.2043,nan,-0.1198
chr6,13960001,13980000,13969982,19449,83,0.2917,0.379,0.2394
chr6,13980001,14000000,13989737,18220,94,-0.0592,nan,-0.0433
